Time	Voltage
11.12525	0.00901808194094758
11.125375	0.00856031128404669
11.1255	0.00773632410162509
11.125625	0.00785839627679866
11.12575	0.00776684214541848
11.125875	0.00758373388265812
11.126	0.00788891432059205
11.126125	0.00773632410162509
11.12625	0.00798046845197223
11.126375	0.00804150453955901
11.1265	0.00776684214541848
11.126625	0.00688181887541009
11.12675	0.00630197604333562
11.126875	0.00645456626230259
11.127	0.00621042191195544
11.127125	0.00630197604333562
11.12725	0.00630197604333562
11.127375	0.00633249408712902
11.1275	0.00605783169298848
11.127625	0.00636301213092241
11.12775	0.00608834973678187
11.127875	0.00495918211642634
11.128	0.00508125429159991
11.128125	0.00498970016021973
11.12825	0.00508125429159991
11.128375	0.00502021820401312
11.1285	0.00486762798504616
11.128625	0.00502021820401312
11.12875	0.00486762798504616
11.128875	0.00471503776607919
11.129	0.0042572671091783
11.129125	0.00337224383916991
11.12925	0.00364690623331044
11.129375	0.00392156862745098
11.1295	0.00386053253986419
11.129625	0.00386053253986419
11.12975	0.00349431601434348
11.129875	0.00361638818951705
11.13	0.00349431601434348
11.130125	0.00318913557640955
11.13025	0.00221255817502098
11.130375	0.0021210040436408
11.1305	0.00209048599984741
11.130625	0.00221255817502098
11.13075	0.0021210040436408
11.130875	0.00202944991226062
11.131	0.00202944991226062
11.131125	0.0021210040436408
11.13125	0.00209048599984741
11.131375	0.00138857099259937
11.1315	0.000778210116731518
11.131625	0.000747692072938125
11.13175	0.000778210116731518
11.131875	0.000839246204318303
11.132	0.000717174029144732
11.132125	0.000717174029144732
11.13225	0.000900282291905089
11.132375	0.000625619897764553
11.1325	0.000686655985351339
11.132625	-0.000259403372243839
11.13275	-0.000564583810177768
11.132875	-0.000320439459830625
11.133	-0.000656137941557946
11.133125	-0.000473029678797589
11.13325	-0.000442511635004196
11.133375	-0.000289921416037232
11.1335	-0.000564583810177768
11.133625	-0.000381475547417411
11.13375	-0.000869764248111696
11.133875	-0.00175478751812009
11.134	-0.0017242694743267
11.134125	-0.00160219729915312
11.13425	-0.0016937514305333
11.134375	-0.00175478751812009
11.1345	-0.0016937514305333
11.134625	-0.00175478751812009
11.13475	-0.00181582360570687
11.134875	-0.00141908903639277
11.135	-0.00325017166399634
11.135125	-0.00450141145952544
11.13525	-0.00422674906538491
11.135375	-0.00465400167849241
11.1355	-0.00398260471503777
11.135625	-0.00389105058365759
11.13575	-0.00352483405813687
11.135875	-0.00413519493400473
11.136	-0.00416571297779812
11.136125	-0.00422674906538491
11.13625	-0.00556954299229419
11.136375	-0.00550850690470741
11.1365	-0.00538643472953384
11.136625	-0.00550850690470741
11.13675	-0.00538643472953384
11.136875	-0.00541695277332723
11.137	-0.00541695277332723
11.137125	-0.0055390249485008
11.13725	-0.00544747081712062
11.137375	-0.00575265125505455
11.1375	-0.0068207827878233
11.137625	-0.00648508430609598
11.13775	-0.00666819256885634
11.137875	-0.00645456626230259
11.138	-0.00663767452506294
11.138125	-0.00660715648126955
11.13825	-0.00657663843747616
11.138375	-0.00651560234988937
11.1385	-0.00660715648126955
11.138625	-0.00764476997024491
11.13875	-0.00779736018921187
11.138875	-0.00758373388265812
11.139	-0.00764476997024491
11.139125	-0.00752269779507134
11.13925	-0.00791943236438544
11.139375	-0.00776684214541848
11.1395	-0.00776684214541848
11.139625	-0.00779736018921187
11.13975	-0.00788891432059205
11.139875	-0.00859082932784009
11.14	-0.00865186541542687
11.140125	-0.00831616693369955
11.14025	-0.00819409475852598
11.140375	-0.00813305867093919
11.1405	-0.00828564888990616
11.140625	-0.00840772106507973
11.14075	-0.00843823910887312
11.140875	-0.00822461280231937
11.141	-0.00901808194094758
11.141125	-0.00968947890440223
11.14125	-0.00962844281681544
11.141375	-0.00962844281681544
11.1415	-0.00950637064164187
11.141625	-0.00965896086060884
11.14175	-0.00947585259784848
11.141875	-0.00962844281681544
11.142	-0.00947585259784848
11.142125	-0.0098115510795758
11.14225	-0.0105745021744106
11.142375	-0.0106660563057908
11.1425	-0.0107270923933776
11.142625	-0.0106355382619974
11.14275	-0.0106355382619974
11.142875	-0.0106660563057908
11.143	-0.0107270923933776
11.143125	-0.0106355382619974
11.14325	-0.0104829480430304
11.143375	-0.0112153810940719
11.1435	-0.0119172961013199
11.143625	-0.0120698863202869
11.14375	-0.0120088502327001
11.143875	-0.0117341878385595
11.144	-0.0117952239261463
11.144125	-0.0119172961013199
11.14425	-0.0120088502327001
11.144375	-0.0121004043640803
11.1445	-0.0121309224078737
11.144625	-0.0130464637216754
11.14475	-0.0133516441596094
11.144875	-0.0132906080720226
11.145	-0.0132295719844358
11.145125	-0.013168535896849
11.14525	-0.0130769817654688
11.145375	-0.0129243915465019
11.1455	-0.0131074998092622
11.145625	-0.0129549095902953
11.14575	-0.0129549095902953
11.145875	-0.0132906080720226
11.146	-0.0134737163347829
11.146125	-0.0134737163347829
11.14625	-0.0134431982909895
11.146375	-0.0131990539406424
11.1465	-0.0132600900282292
11.146625	-0.013168535896849
11.14675	-0.0132906080720226
11.146875	-0.013168535896849
11.147	-0.0142061493858244
11.147125	-0.0146028839551385
11.14725	-0.0142977035172045
11.147375	-0.0145418478675517
